sample name,peak location (cm^-1),temperature (Celsius),hours dehydrated,traverse direction,raypath direction,position (microns),area (cm^-2) or height (/cm),area/initial or height/initial,FTIR spectrum filename,
kiki,3600,800.0,68.0,b,c,-486.5,2.256,0.157,Kiki_1hr_c01.csv,
kiki,3600,800.0,68.0,b,c,-386.5,2.079,0.144,Kiki_1hr_c02.csv,
kiki,3600,800.0,68.0,b,c,-286.5,1.866,0.129,Kiki_1hr_c03.csv,
kiki,3600,800.0,68.0,b,c,-186.5,1.834,0.126,Kiki_1hr_c04.csv,
kiki,3600,800.0,68.0,b,c,-86.5,1.795,0.122,Kiki_1hr_c05.csv,
kiki,3600,800.0,68.0,b,c,13.5,1.666,0.113,Kiki_1hr_c06.csv,
kiki,3600,800.0,68.0,b,c,113.5,1.681,0.113,Kiki_1hr_c07.csv,
kiki,3600,800.0,68.0,b,c,213.5,1.511,0.101,Kiki_1hr_c08.csv,
kiki,3600,800.0,68.0,b,c,313.5,1.457,0.097,Kiki_1hr_c09.csv,
kiki,3600,800.0,68.0,b,c,413.5,1.397,0.093,Kiki_1hr_c10.csv,
kiki,3600,800.0,68.0,b,c,513.5,1.663,0.110,Kiki_1hr_c11.csv,
kiki,3600,800.0,68.0,b,c,613.5,1.499,0.098,Kiki_1hr_c12.csv,
kiki,3600,800.0,68.0,c,b,-596.9,0.460,0.070,Kiki_1hr_b01.csv,
kiki,3600,800.0,68.0,c,b,-496.9,0.752,0.109,Kiki_1hr_b02.csv,
kiki,3600,800.0,68.0,c,b,-396.9,0.836,0.114,Kiki_1hr_b03.csv,
kiki,3600,800.0,68.0,c,b,-296.9,0.916,0.118,Kiki_1hr_b04.csv,
kiki,3600,800.0,68.0,c,b,-196.9,0.830,0.100,Kiki_1hr_b05.csv,
kiki,3600,800.0,68.0,c,b,-96.9,0.969,0.109,Kiki_1hr_b06.csv,
kiki,3600,800.0,68.0,c,b,3.1,1.201,0.125,Kiki_1hr_b07.csv,
kiki,3600,800.0,68.0,c,b,103.1,1.196,0.115,Kiki_1hr_b08.csv,
kiki,3600,800.0,68.0,c,b,203.1,1.209,0.107,Kiki_1hr_b09.csv,
kiki,3600,800.0,68.0,c,b,303.1,1.348,0.108,Kiki_1hr_b10.csv,
kiki,3600,800.0,68.0,c,b,403.1,1.275,0.092,Kiki_1hr_b11.csv,
kiki,3600,800.0,68.0,c,b,503.1,1.772,0.113,Kiki_1hr_b12.csv,
kiki,3600,800.0,68.0,a,b,-981.6,1.867,0.148,Kiki_8hr_a01.csv,
kiki,3600,800.0,68.0,a,b,-881.6,2.064,0.163,Kiki_8hr_a02.csv,
kiki,3600,800.0,68.0,a,b,-681.6,1.929,0.152,Kiki_8hr_a03.csv,
kiki,3600,800.0,68.0,a,b,-481.6,2.092,0.163,Kiki_8hr_a05.csv,
kiki,3600,800.0,68.0,a,b,-281.6,2.434,0.189,Kiki_8hr_a07.csv,
kiki,3600,800.0,68.0,a,b,-81.6,2.153,0.166,Kiki_8hr_a09.csv,
kiki,3600,800.0,68.0,a,b,68.4,2.149,0.165,Kiki_8hr_a1011.csv,
kiki,3600,800.0,68.0,a,b,318.4,2.176,0.165,Kiki_8hr_a13.csv,
kiki,3600,800.0,68.0,a,b,518.4,2.103,0.159,Kiki_8hr_a15.csv,
kiki,3600,800.0,68.0,a,b,718.4,2.357,0.177,Kiki_8hr_a17.csv,
kiki,3600,800.0,68.0,a,b,818.4,2.386,0.178,Kiki_8hr_a18.csv,
kiki,3600,800.0,68.0,a,b,918.4,2.367,0.176,Kiki_8hr_a19.csv,
kiki,3600,800.0,68.0,a,b,981.6,2.381,0.177,Kiki_8hr_a20.csv,
kiki,3600,800.0,68.0,b,c,-486.5,1.471,0.102,Kiki_8hr_c01.csv,
kiki,3600,800.0,68.0,b,c,-386.5,1.655,0.115,Kiki_8hr_c02.csv,
kiki,3600,800.0,68.0,b,c,-286.5,1.662,0.115,Kiki_8hr_c03.csv,
kiki,3600,800.0,68.0,b,c,-186.5,1.740,0.119,Kiki_8hr_c04.csv,
kiki,3600,800.0,68.0,b,c,-86.5,1.766,0.120,Kiki_8hr_c05.csv,
kiki,3600,800.0,68.0,b,c,13.5,1.838,0.125,Kiki_8hr_c06.csv,
kiki,3600,800.0,68.0,b,c,113.5,1.980,0.133,Kiki_8hr_c07.csv,
kiki,3600,800.0,68.0,b,c,213.5,1.907,0.128,Kiki_8hr_c08.csv,
kiki,3600,800.0,68.0,b,c,313.5,1.765,0.118,Kiki_8hr_c09.csv,
kiki,3600,800.0,68.0,b,c,413.5,1.765,0.117,Kiki_8hr_c10.csv,
kiki,3600,800.0,68.0,b,c,513.5,1.625,0.107,Kiki_8hr_c11.csv,
kiki,3600,800.0,68.0,b,c,613.5,1.620,0.106,Kiki_8hr_c12.csv,
kiki,3600,800.0,68.0,c,b,-596.9,0.850,0.130,Kiki_8hr_b01.csv,
kiki,3600,800.0,68.0,c,b,-496.9,1.182,0.171,Kiki_8hr_b02.csv,
kiki,3600,800.0,68.0,c,b,-396.9,1.152,0.158,Kiki_8hr_b03.csv,
kiki,3600,800.0,68.0,c,b,-296.9,1.301,0.167,Kiki_8hr_b04.csv,
kiki,3600,800.0,68.0,c,b,-196.9,1.453,0.175,Kiki_8hr_b05.csv,
kiki,3600,800.0,68.0,c,b,-96.9,1.475,0.166,Kiki_8hr_b06.csv,
kiki,3600,800.0,68.0,c,b,3.1,1.592,0.166,Kiki_8hr_b07.csv,
kiki,3600,800.0,68.0,c,b,103.1,1.561,0.150,Kiki_8hr_b08.csv,
kiki,3600,800.0,68.0,c,b,203.1,1.729,0.152,Kiki_8hr_b09.csv,
kiki,3600,800.0,68.0,c,b,303.1,1.648,0.132,Kiki_8hr_b10.csv,
kiki,3600,800.0,68.0,c,b,403.1,2.134,0.154,Kiki_8hr_b11.csv,
kiki,3600,800.0,68.0,c,b,503.1,2.013,0.129,Kiki_8hr_b12.csv,
kiki,3600,1000.0,68.0,a,b,-981.6,0.405,0.064,Kiki_1000C_3hr_a01.csv,
kiki,3600,1000.0,68.0,a,b,-881.6,0.448,0.071,Kiki_1000C_3hr_a02.csv,
kiki,3600,1000.0,68.0,a,b,-681.6,0.487,0.078,Kiki_1000C_3hr_a03.csv,
kiki,3600,1000.0,68.0,a,b,-481.6,0.500,0.081,Kiki_1000C_3hr_a05.csv,
kiki,3600,1000.0,68.0,a,b,-281.6,0.531,0.087,Kiki_1000C_3hr_a07.csv,
kiki,3600,1000.0,68.0,a,b,-81.6,0.520,0.086,Kiki_1000C_3hr_a09.csv,
kiki,3600,1000.0,68.0,a,b,68.4,0.548,0.092,Kiki_1000C_3hr_a1011.csv,
kiki,3600,1000.0,68.0,a,b,318.4,0.483,0.082,Kiki_1000C_3hr_a13.csv,
kiki,3600,1000.0,68.0,a,b,518.4,0.536,0.092,Kiki_1000C_3hr_a15.csv,
kiki,3600,1000.0,68.0,a,b,718.4,0.469,0.081,Kiki_1000C_3hr_a17.csv,
kiki,3600,1000.0,68.0,a,b,818.4,0.469,0.082,Kiki_1000C_3hr_a18.csv,
kiki,3600,1000.0,68.0,a,b,918.4,0.410,0.072,Kiki_1000C_3hr_a19.csv,
kiki,3600,1000.0,68.0,a,b,981.6,0.412,0.073,Kiki_1000C_3hr_a20.csv,
kiki,3600,1000.0,68.0,b,c,-486.5,0.226,0.037,Kiki_1000C_3hr_c01.csv,
kiki,3600,1000.0,68.0,b,c,-386.5,0.387,0.063,Kiki_1000C_3hr_c02.csv,
kiki,3600,1000.0,68.0,b,c,-286.5,0.436,0.070,Kiki_1000C_3hr_c03.csv,
kiki,3600,1000.0,68.0,b,c,-186.5,0.457,0.073,Kiki_1000C_3hr_c04.csv,
kiki,3600,1000.0,68.0,b,c,-86.5,0.420,0.066,Kiki_1000C_3hr_c05.csv,
kiki,3600,1000.0,68.0,b,c,13.5,0.407,0.063,Kiki_1000C_3hr_c06.csv,
kiki,3600,1000.0,68.0,b,c,113.5,0.396,0.061,Kiki_1000C_3hr_c07.csv,
kiki,3600,1000.0,68.0,b,c,213.5,0.383,0.058,Kiki_1000C_3hr_c08.csv,
kiki,3600,1000.0,68.0,b,c,313.5,0.318,0.048,Kiki_1000C_3hr_c09.csv,
kiki,3600,1000.0,68.0,b,c,413.5,0.288,0.043,Kiki_1000C_3hr_c10.csv,
kiki,3600,1000.0,68.0,b,c,513.5,0.232,0.034,Kiki_1000C_3hr_c11.csv,
kiki,3600,1000.0,68.0,b,c,613.5,0.215,0.031,Kiki_1000C_3hr_c12.csv,
kiki,3600,1000.0,68.0,c,b,-596.9,0.493,0.058,Kiki_1000C_3hr_b01.csv,
kiki,3600,1000.0,68.0,c,b,-496.9,0.445,0.052,Kiki_1000C_3hr_b02.csv,
kiki,3600,1000.0,68.0,c,b,-396.9,0.477,0.056,Kiki_1000C_3hr_b03.csv,
kiki,3600,1000.0,68.0,c,b,-296.9,0.519,0.061,Kiki_1000C_3hr_b04.csv,
kiki,3600,1000.0,68.0,c,b,-196.9,0.507,0.059,Kiki_1000C_3hr_b05.csv,
kiki,3600,1000.0,68.0,c,b,-96.9,0.513,0.060,Kiki_1000C_3hr_b06.csv,
kiki,3600,1000.0,68.0,c,b,3.1,0.462,0.054,Kiki_1000C_3hr_b07.csv,
kiki,3600,1000.0,68.0,c,b,103.1,0.430,0.050,Kiki_1000C_3hr_b08.csv,
kiki,3600,1000.0,68.0,c,b,203.1,0.360,0.042,Kiki_1000C_3hr_b09.csv,
kiki,3600,1000.0,68.0,c,b,303.1,0.359,0.042,Kiki_1000C_3hr_b10.csv,
kiki,3600,1000.0,68.0,c,b,403.1,0.285,0.033,Kiki_1000C_3hr_b11.csv,
kiki,3600,1000.0,68.0,c,b,503.1,0.272,0.032,Kiki_1000C_3hr_b12.csv,
kiki,3600,1000.0,68.0,a,b,-981.6,0.303,0.048,Kiki_1000C_6hr_a01.csv,
kiki,3600,1000.0,68.0,a,b,-881.6,0.278,0.044,Kiki_1000C_6hr_a02.csv,
kiki,3600,1000.0,68.0,a,b,-681.6,0.300,0.048,Kiki_1000C_6hr_a03.csv,
kiki,3600,1000.0,68.0,a,b,-481.6,0.332,0.054,Kiki_1000C_6hr_a05.csv,
kiki,3600,1000.0,68.0,a,b,-281.6,0.298,0.049,Kiki_1000C_6hr_a07.csv,
kiki,3600,1000.0,68.0,a,b,-81.6,0.283,0.047,Kiki_1000C_6hr_a09.csv,
kiki,3600,1000.0,68.0,a,b,68.4,0.316,0.053,Kiki_1000C_6hr_a1011.csv,
kiki,3600,1000.0,68.0,a,b,318.4,0.281,0.048,Kiki_1000C_6hr_a13.csv,
kiki,3600,1000.0,68.0,a,b,518.4,0.286,0.049,Kiki_1000C_6hr_a15.csv,
kiki,3600,1000.0,68.0,a,b,718.4,0.242,0.042,Kiki_1000C_6hr_a17.csv,
kiki,3600,1000.0,68.0,a,b,818.4,0.176,0.031,Kiki_1000C_6hr_a18.csv,
kiki,3600,1000.0,68.0,a,b,918.4,0.171,0.030,Kiki_1000C_6hr_a19.csv,
kiki,3600,1000.0,68.0,a,b,981.6,0.193,0.034,Kiki_1000C_6hr_a20.csv,
kiki,3600,1000.0,68.0,b,c,-486.5,0.158,0.026,Kiki_1000C_6hr_c01.csv,
kiki,3600,1000.0,68.0,b,c,-386.5,0.244,0.040,Kiki_1000C_6hr_c02.csv,
kiki,3600,1000.0,68.0,b,c,-286.5,0.242,0.039,Kiki_1000C_6hr_c03.csv,
kiki,3600,1000.0,68.0,b,c,-186.5,0.244,0.039,Kiki_1000C_6hr_c04.csv,
kiki,3600,1000.0,68.0,b,c,-86.5,0.290,0.046,Kiki_1000C_6hr_c05.csv,
kiki,3600,1000.0,68.0,b,c,13.5,0.318,0.049,Kiki_1000C_6hr_c06.csv,
kiki,3600,1000.0,68.0,b,c,113.5,0.314,0.048,Kiki_1000C_6hr_c07.csv,
kiki,3600,1000.0,68.0,b,c,213.5,0.296,0.045,Kiki_1000C_6hr_c08.csv,
kiki,3600,1000.0,68.0,b,c,313.5,0.308,0.046,Kiki_1000C_6hr_c09.csv,
kiki,3600,1000.0,68.0,b,c,413.5,0.292,0.043,Kiki_1000C_6hr_c10.csv,
kiki,3600,1000.0,68.0,b,c,513.5,0.239,0.035,Kiki_1000C_6hr_c11.csv,
kiki,3600,1000.0,68.0,b,c,613.5,0.620,0.090,Kiki_1000C_6hr_c12.csv,
kiki,3600,1000.0,68.0,c,b,-596.9,0.126,0.015,Kiki_1000C_6hr_b01.csv,
kiki,3600,1000.0,68.0,c,b,-496.9,0.121,0.014,Kiki_1000C_6hr_b02.csv,
kiki,3600,1000.0,68.0,c,b,-396.9,0.097,0.011,Kiki_1000C_6hr_b03.csv,
kiki,3600,1000.0,68.0,c,b,-296.9,0.083,0.010,Kiki_1000C_6hr_b04.csv,
kiki,3600,1000.0,68.0,c,b,-196.9,0.065,0.008,Kiki_1000C_6hr_b05.csv,
kiki,3600,1000.0,68.0,c,b,-96.9,0.160,0.019,Kiki_1000C_6hr_b06.csv,
kiki,3600,1000.0,68.0,c,b,3.1,0.128,0.015,Kiki_1000C_6hr_b07.csv,
kiki,3600,1000.0,68.0,c,b,103.1,0.124,0.015,Kiki_1000C_6hr_b08.csv,
kiki,3600,1000.0,68.0,c,b,203.1,0.177,0.021,Kiki_1000C_6hr_b09.csv,
kiki,3600,1000.0,68.0,c,b,303.1,0.213,0.025,Kiki_1000C_6hr_b10.csv,
kiki,3600,1000.0,68.0,c,b,403.1,0.108,0.013,Kiki_1000C_6hr_b11.csv,
kiki,3600,1000.0,68.0,c,b,503.1,0.193,0.023,Kiki_1000C_6hr_b12.csv,
kiki,3600,1000.0,68.0,a,b,-981.6,0.300,0.047,Kiki_1000C_7hr_a01.csv,
kiki,3600,1000.0,68.0,a,b,-881.6,0.265,0.042,Kiki_1000C_7hr_a02.csv,
kiki,3600,1000.0,68.0,a,b,-681.6,0.281,0.045,Kiki_1000C_7hr_a03.csv,
kiki,3600,1000.0,68.0,a,b,-481.6,0.251,0.041,Kiki_1000C_7hr_a05.csv,
kiki,3600,1000.0,68.0,a,b,-281.6,0.221,0.036,Kiki_1000C_7hr_a07.csv,
kiki,3600,1000.0,68.0,a,b,-81.6,0.305,0.051,Kiki_1000C_7hr_a09.csv,
kiki,3600,1000.0,68.0,a,b,68.4,0.238,0.040,Kiki_1000C_7hr_a1011.csv,
kiki,3600,1000.0,68.0,a,b,318.4,0.221,0.038,Kiki_1000C_7hr_a13.csv,
kiki,3600,1000.0,68.0,a,b,518.4,0.224,0.039,Kiki_1000C_7hr_a15.csv,
kiki,3600,1000.0,68.0,a,b,718.4,0.337,0.059,Kiki_1000C_7hr_a17.csv,
kiki,3600,1000.0,68.0,a,b,818.4,0.324,0.057,Kiki_1000C_7hr_a18.csv,
kiki,3600,1000.0,68.0,a,b,918.4,0.288,0.051,Kiki_1000C_7hr_a19.csv,
kiki,3600,1000.0,68.0,a,b,981.6,0.271,0.048,Kiki_1000C_7hr_a20.csv,
kiki,3600,1000.0,68.0,b,c,-486.5,0.174,0.029,Kiki_1000C_7hr_c01.csv,
kiki,3600,1000.0,68.0,b,c,-386.5,0.218,0.035,Kiki_1000C_7hr_c02.csv,
kiki,3600,1000.0,68.0,b,c,-286.5,0.154,0.025,Kiki_1000C_7hr_c03.csv,
kiki,3600,1000.0,68.0,b,c,-186.5,0.161,0.025,Kiki_1000C_7hr_c04.csv,
kiki,3600,1000.0,68.0,b,c,-86.5,0.134,0.021,Kiki_1000C_7hr_c05.csv,
kiki,3600,1000.0,68.0,b,c,13.5,0.117,0.018,Kiki_1000C_7hr_c06.csv,
kiki,3600,1000.0,68.0,b,c,113.5,0.093,0.014,Kiki_1000C_7hr_c07.csv,
kiki,3600,1000.0,68.0,b,c,213.5,0.081,0.012,Kiki_1000C_7hr_c08.csv,
kiki,3600,1000.0,68.0,b,c,313.5,0.011,0.002,Kiki_1000C_7hr_c09.csv,
kiki,3600,1000.0,68.0,b,c,413.5,-0.021,-0.003,Kiki_1000C_7hr_c10.csv,
kiki,3600,1000.0,68.0,b,c,513.5,0.096,0.014,Kiki_1000C_7hr_c11.csv,
kiki,3600,1000.0,68.0,b,c,613.5,0.051,0.007,Kiki_1000C_7hr_c12.csv,
kiki,3600,1000.0,68.0,c,b,-596.9,0.253,0.030,Kiki_1000C_7hr_b01.csv,
kiki,3600,1000.0,68.0,c,b,-496.9,0.352,0.041,Kiki_1000C_7hr_b02.csv,
kiki,3600,1000.0,68.0,c,b,-396.9,0.449,0.052,Kiki_1000C_7hr_b03.csv,
kiki,3600,1000.0,68.0,c,b,-296.9,0.476,0.056,Kiki_1000C_7hr_b04.csv,
kiki,3600,1000.0,68.0,c,b,-196.9,0.445,0.052,Kiki_1000C_7hr_b05.csv,
kiki,3600,1000.0,68.0,c,b,-96.9,0.487,0.057,Kiki_1000C_7hr_b06.csv,
kiki,3600,1000.0,68.0,c,b,3.1,0.366,0.043,Kiki_1000C_7hr_b07.csv,
kiki,3600,1000.0,68.0,c,b,103.1,0.434,0.051,Kiki_1000C_7hr_b08.csv,
kiki,3600,1000.0,68.0,c,b,203.1,0.389,0.046,Kiki_1000C_7hr_b09.csv,
kiki,3600,1000.0,68.0,c,b,303.1,0.421,0.049,Kiki_1000C_7hr_b10.csv,
kiki,3600,1000.0,68.0,c,b,403.1,0.251,0.029,Kiki_1000C_7hr_b11.csv,
kiki,3600,1000.0,68.0,c,b,503.1,0.200,0.023,Kiki_1000C_7hr_b12.csv,
kiki,3600,1000.0,68.0,a,b,-981.6,0.243,0.038,Kiki_ox_1000C_1hr_a01.csv,
kiki,3600,1000.0,68.0,a,b,-881.6,0.211,0.033,Kiki_ox_1000C_1hr_a02.csv,
kiki,3600,1000.0,68.0,a,b,-681.6,0.225,0.036,Kiki_ox_1000C_1hr_a03.csv,
kiki,3600,1000.0,68.0,a,b,-481.6,0.248,0.040,Kiki_ox_1000C_1hr_a05.csv,
kiki,3600,1000.0,68.0,a,b,-281.6,0.265,0.043,Kiki_ox_1000C_1hr_a07.csv,
kiki,3600,1000.0,68.0,a,b,-81.6,0.228,0.038,Kiki_ox_1000C_1hr_a09.csv,
kiki,3600,1000.0,68.0,a,b,68.4,0.198,0.033,Kiki_ox_1000C_1hr_a1011.csv,
kiki,3600,1000.0,68.0,a,b,318.4,0.289,0.049,Kiki_ox_1000C_1hr_a13.csv,
kiki,3600,1000.0,68.0,a,b,518.4,0.335,0.058,Kiki_ox_1000C_1hr_a15.csv,
kiki,3600,1000.0,68.0,a,b,718.4,0.325,0.057,Kiki_ox_1000C_1hr_a17.csv,
kiki,3600,1000.0,68.0,a,b,818.4,0.257,0.045,Kiki_ox_1000C_1hr_a18.csv,
kiki,3600,1000.0,68.0,a,b,918.4,0.239,0.042,Kiki_ox_1000C_1hr_a19.csv,
kiki,3600,1000.0,68.0,a,b,981.6,0.292,0.051,Kiki_ox_1000C_1hr_a20.csv,
kiki,3600,1000.0,68.0,b,c,-486.5,-0.001,-0.000,Kiki_ox_1000C_1hr_c01.csv,
kiki,3600,1000.0,68.0,b,c,-386.5,0.017,0.003,Kiki_ox_1000C_1hr_c02.csv,
kiki,3600,1000.0,68.0,b,c,-286.5,0.190,0.031,Kiki_ox_1000C_1hr_c03.csv,
kiki,3600,1000.0,68.0,b,c,-186.5,0.060,0.009,Kiki_ox_1000C_1hr_c04.csv,
kiki,3600,1000.0,68.0,b,c,-86.5,0.070,0.011,Kiki_ox_1000C_1hr_c05.csv,
kiki,3600,1000.0,68.0,b,c,13.5,0.076,0.012,Kiki_ox_1000C_1hr_c06.csv,
kiki,3600,1000.0,68.0,b,c,113.5,0.099,0.015,Kiki_ox_1000C_1hr_c07.csv,
kiki,3600,1000.0,68.0,b,c,213.5,0.072,0.011,Kiki_ox_1000C_1hr_c08.csv,
kiki,3600,1000.0,68.0,b,c,313.5,0.078,0.012,Kiki_ox_1000C_1hr_c09.csv,
kiki,3600,1000.0,68.0,b,c,413.5,0.173,0.026,Kiki_ox_1000C_1hr_c10.csv,
kiki,3600,1000.0,68.0,b,c,513.5,0.149,0.022,Kiki_ox_1000C_1hr_c11.csv,
kiki,3600,1000.0,68.0,b,c,613.5,0.131,0.019,Kiki_ox_1000C_1hr_c12.csv,
kiki,3600,1000.0,68.0,c,b,-596.9,0.288,0.034,Kiki_ox_1000C_1hr_b01.csv,
kiki,3600,1000.0,68.0,c,b,-496.9,0.380,0.044,Kiki_ox_1000C_1hr_b02.csv,
kiki,3600,1000.0,68.0,c,b,-396.9,0.341,0.040,Kiki_ox_1000C_1hr_b03.csv,
kiki,3600,1000.0,68.0,c,b,-296.9,0.450,0.053,Kiki_ox_1000C_1hr_b04.csv,
kiki,3600,1000.0,68.0,c,b,-196.9,0.343,0.040,Kiki_ox_1000C_1hr_b05.csv,
kiki,3600,1000.0,68.0,c,b,-96.9,0.350,0.041,Kiki_ox_1000C_1hr_b06.csv,
kiki,3600,1000.0,68.0,c,b,3.1,0.341,0.040,Kiki_ox_1000C_1hr_b07.csv,
kiki,3600,1000.0,68.0,c,b,103.1,0.292,0.034,Kiki_ox_1000C_1hr_b08.csv,
kiki,3600,1000.0,68.0,c,b,203.1,0.228,0.027,Kiki_ox_1000C_1hr_b09.csv,
kiki,3600,1000.0,68.0,c,b,303.1,0.300,0.035,Kiki_ox_1000C_1hr_b10.csv,
kiki,3600,1000.0,68.0,c,b,403.1,0.222,0.026,Kiki_ox_1000C_1hr_b11.csv,
kiki,3600,1000.0,68.0,c,b,503.1,0.271,0.032,Kiki_ox_1000C_1hr_b12.csv,
kiki,3525,800.0,68.0,a,b,-831.6,0.967,0.399,Kiki1_init_a1.csv,
kiki,3525,800.0,68.0,a,b,-554.4,1.023,0.420,Kiki1_init_a2.csv,
kiki,3525,800.0,68.0,a,b,-277.2,1.000,0.408,Kiki1_init_a3.csv,
kiki,3525,800.0,68.0,a,b,0.0,1.039,0.421,Kiki1_init_a4.csv,
kiki,3525,800.0,68.0,a,b,277.2,0.984,0.396,Kiki1_init_a5.csv,
kiki,3525,800.0,68.0,a,b,554.4,1.001,0.401,Kiki1_init_a6.csv,
kiki,3525,800.0,68.0,a,b,831.6,0.986,0.392,Kiki1_init_a7.csv,
kiki,3525,800.0,68.0,b,c,-336.5,1.001,0.326,Kiki1_init_c1.csv,
kiki,3525,800.0,68.0,b,c,-208.8,1.002,0.325,Kiki1_init_c2.csv,
kiki,3525,800.0,68.0,b,c,-81.1,0.998,0.323,Kiki1_init_c3.csv,
kiki,3525,800.0,68.0,b,c,46.6,0.996,0.321,Kiki1_init_c4.csv,
kiki,3525,800.0,68.0,b,c,174.2,0.999,0.321,Kiki1_init_c5.csv,
kiki,3525,800.0,68.0,b,c,301.9,1.006,0.322,Kiki1_init_c6.csv,
kiki,3525,800.0,68.0,b,c,429.6,1.005,0.320,Kiki1_init_c7.csv,
kiki,3525,800.0,68.0,b,c,557.3,0.994,0.316,Kiki1_init_c8.csv,
kiki,3525,800.0,68.0,c,b,-246.9,0.990,0.438,Kiki1_init_b3.csv,
kiki,3525,800.0,68.0,c,b,-89.2,0.999,0.426,Kiki1_init_b4.csv,
kiki,3525,800.0,68.0,c,b,68.4,1.033,0.424,Kiki1_init_b5.csv,
kiki,3525,800.0,68.0,c,b,226.1,0.977,0.386,Kiki1_init_b6.csv,
kiki,3525,800.0,68.0,a,b,-981.6,1.019,0.422,Kiki_1hr_a01.csv,
kiki,3525,800.0,68.0,a,b,-881.6,1.079,0.446,Kiki_1hr_a02.csv,
kiki,3525,800.0,68.0,a,b,-681.6,1.100,0.453,Kiki_1hr_a03.csv,
kiki,3525,800.0,68.0,a,b,-481.6,1.222,0.501,Kiki_1hr_a05.csv,
kiki,3525,800.0,68.0,a,b,-281.6,1.158,0.472,Kiki_1hr_a07.csv,
kiki,3525,800.0,68.0,a,b,-81.6,1.026,0.416,Kiki_1hr_a09.csv,
kiki,3525,800.0,68.0,a,b,68.4,1.039,0.420,Kiki_1hr_a1011.csv,
kiki,3525,800.0,68.0,a,b,318.4,1.036,0.417,Kiki_1hr_a13.csv,
kiki,3525,800.0,68.0,a,b,518.4,1.060,0.424,Kiki_1hr_a15.csv,
kiki,3525,800.0,68.0,a,b,718.4,1.127,0.449,Kiki_1hr_a17.csv,
kiki,3525,800.0,68.0,a,b,818.4,1.121,0.445,Kiki_1hr_a18.csv,
kiki,3525,800.0,68.0,a,b,918.4,1.159,0.460,Kiki_1hr_a19.csv,
kiki,3525,800.0,68.0,a,b,981.6,1.196,0.474,Kiki_1hr_a20.csv,
kiki,3525,800.0,68.0,b,c,-486.5,1.045,0.342,Kiki_1hr_c01.csv,
kiki,3525,800.0,68.0,b,c,-386.5,1.123,0.366,Kiki_1hr_c02.csv,
kiki,3525,800.0,68.0,b,c,-286.5,1.060,0.345,Kiki_1hr_c03.csv,
kiki,3525,800.0,68.0,b,c,-186.5,1.078,0.350,Kiki_1hr_c04.csv,
kiki,3525,800.0,68.0,b,c,-86.5,1.049,0.340,Kiki_1hr_c05.csv,
kiki,3525,800.0,68.0,b,c,13.5,1.079,0.348,Kiki_1hr_c06.csv,
kiki,3525,800.0,68.0,b,c,113.5,1.087,0.350,Kiki_1hr_c07.csv,
kiki,3525,800.0,68.0,b,c,213.5,1.078,0.346,Kiki_1hr_c08.csv,
kiki,3525,800.0,68.0,b,c,313.5,1.093,0.350,Kiki_1hr_c09.csv,
kiki,3525,800.0,68.0,b,c,413.5,1.071,0.341,Kiki_1hr_c10.csv,
kiki,3525,800.0,68.0,b,c,513.5,1.023,0.325,Kiki_1hr_c11.csv,
kiki,3525,800.0,68.0,b,c,613.5,1.059,0.336,Kiki_1hr_c12.csv,
kiki,3525,800.0,68.0,c,b,-596.9,0.893,0.427,Kiki_1hr_b01.csv,
kiki,3525,800.0,68.0,c,b,-496.9,0.963,0.450,Kiki_1hr_b02.csv,
kiki,3525,800.0,68.0,c,b,-396.9,1.003,0.459,Kiki_1hr_b03.csv,
kiki,3525,800.0,68.0,c,b,-296.9,1.029,0.460,Kiki_1hr_b04.csv,
kiki,3525,800.0,68.0,c,b,-196.9,1.024,0.448,Kiki_1hr_b05.csv,
kiki,3525,800.0,68.0,c,b,-96.9,1.019,0.436,Kiki_1hr_b06.csv,
kiki,3525,800.0,68.0,c,b,3.1,1.041,0.435,Kiki_1hr_b07.csv,
kiki,3525,800.0,68.0,c,b,103.1,1.105,0.450,Kiki_1hr_b08.csv,
kiki,3525,800.0,68.0,c,b,203.1,1.089,0.433,Kiki_1hr_b09.csv,
kiki,3525,800.0,68.0,c,b,303.1,1.090,0.422,Kiki_1hr_b10.csv,
kiki,3525,800.0,68.0,c,b,403.1,1.074,0.405,Kiki_1hr_b11.csv,
kiki,3525,800.0,68.0,c,b,503.1,1.123,0.413,Kiki_1hr_b12.csv,
kiki,3525,800.0,68.0,a,b,-981.6,0.760,0.315,Kiki_8hr_a01.csv,
kiki,3525,800.0,68.0,a,b,-881.6,0.927,0.383,Kiki_8hr_a02.csv,
kiki,3525,800.0,68.0,a,b,-681.6,0.998,0.410,Kiki_8hr_a03.csv,
kiki,3525,800.0,68.0,a,b,-481.6,1.062,0.435,Kiki_8hr_a05.csv,
kiki,3525,800.0,68.0,a,b,-281.6,1.202,0.490,Kiki_8hr_a07.csv,
kiki,3525,800.0,68.0,a,b,-81.6,0.947,0.384,Kiki_8hr_a09.csv,
kiki,3525,800.0,68.0,a,b,68.4,0.989,0.400,Kiki_8hr_a1011.csv,
kiki,3525,800.0,68.0,a,b,318.4,1.042,0.419,Kiki_8hr_a13.csv,
kiki,3525,800.0,68.0,a,b,518.4,1.023,0.410,Kiki_8hr_a15.csv,
kiki,3525,800.0,68.0,a,b,718.4,1.067,0.425,Kiki_8hr_a17.csv,
